zip,default_state,county,county_state,state_abbreviation,county_code,zip_pop,zip_pop_in_county,n_counties,default_city
30170,GA,Carroll County,Georgia,GA,13045,3309,0.629770992,2,Roopville
30170,GA,Heard County,Georgia,GA,13149,3309,0.370229008,2,Roopville
30171,GA,Bartow County,Georgia,GA,13015,2937,0.876,2,Rydal
30171,GA,Gordon County,Georgia,GA,13129,2937,0.124,2,Rydal
30172,GA,Floyd County,Georgia,GA,13115,,1,1,Shannon
30173,GA,Floyd County,Georgia,GA,13115,6915,0.952069717,2,Silver Creek
30173,GA,Polk County,Georgia,GA,13233,6915,0.047930283,2,Silver Creek
30175,GA,Gilmer County,Georgia,GA,13123,6086,0.244520214,3,Talking Rock
30175,GA,Gordon County,Georgia,GA,13129,6086,0.002191914,3,Talking Rock
30175,GA,Pickens County,Georgia,GA,13227,6086,0.753287871,3,Talking Rock
30176,GA,Haralson County,Georgia,GA,13143,7341,1,1,Tallapoosa
30177,GA,Pickens County,Georgia,GA,13227,710,1,1,Tate
30178,GA,Bartow County,Georgia,GA,13015,4202,0.909141583,3,Taylorsville
30178,GA,Paulding County,Georgia,GA,13223,4202,0.004459309,3,Taylorsville
30178,GA,Polk County,Georgia,GA,13233,4202,0.086399108,3,Taylorsville
30179,GA,Carroll County,Georgia,GA,13045,18951,0.729259862,3,Temple
30179,GA,Haralson County,Georgia,GA,13143,18951,0.099023993,3,Temple
30179,GA,Paulding County,Georgia,GA,13223,18951,0.171716145,3,Temple
30180,GA,Carroll County,Georgia,GA,13045,41434,0.727839536,3,Villa Rica
30180,GA,Douglas County,Georgia,GA,13097,41434,0.204881585,3,Villa Rica
30180,GA,Paulding County,Georgia,GA,13223,41434,0.067278879,3,Villa Rica
30182,GA,Carroll County,Georgia,GA,13045,3566,0.497093023,2,Waco
30182,GA,Haralson County,Georgia,GA,13143,3566,0.502906977,2,Waco
30183,GA,Bartow County,Georgia,GA,13015,6320,0.002885408,3,Waleska
30183,GA,Cherokee County,Georgia,GA,13057,6320,0.989694971,3,Waleska
30183,GA,Pickens County,Georgia,GA,13227,6320,0.007419621,3,Waleska
30184,GA,Bartow County,Georgia,GA,13015,7294,0.824514039,2,White
30184,GA,Cherokee County,Georgia,GA,13057,7294,0.175485961,2,White
30185,GA,Carroll County,Georgia,GA,13045,4152,0.918245264,2,Whitesburg
30185,GA,Douglas County,Georgia,GA,13097,4152,0.081754736,2,Whitesburg
30187,GA,Carroll County,Georgia,GA,13045,8130,0.002903082,2,Winston
30187,GA,Douglas County,Georgia,GA,13097,8130,0.997096918,2,Winston
30188,GA,Cherokee County,Georgia,GA,13057,65980,0.981905454,2,Woodstock
30188,GA,Cobb County,Georgia,GA,13067,65980,0.018094546,2,Woodstock
30189,GA,Cherokee County,Georgia,GA,13057,41586,1,1,Woodstock
30204,GA,Lamar County,Georgia,GA,13171,13425,0.955085435,3,Barnesville
30204,GA,Monroe County,Georgia,GA,13207,13425,0.021969081,3,Barnesville
30204,GA,Upson County,Georgia,GA,13293,13425,0.022945484,3,Barnesville
30205,GA,Fayette County,Georgia,GA,13113,3214,0.710144928,2,Brooks
30205,GA,Spalding County,Georgia,GA,13255,3214,0.289855072,2,Brooks
30206,GA,Pike County,Georgia,GA,13231,3292,1,1,Concord
30212,GA,Spalding County,Georgia,GA,13255,,1,1,Experiment
30213,GA,Fayette County,Georgia,GA,13113,48541,0.000222965,2,Fairburn
30213,GA,Fulton County,Georgia,GA,13121,48541,0.999777035,2,Fairburn
30214,GA,Fayette County,Georgia,GA,13113,32003,0.998895028,2,Fayetteville
30214,GA,Fulton County,Georgia,GA,13121,32003,0.001104972,2,Fayetteville
30215,GA,Clayton County,Georgia,GA,13063,39233,0.09646143,2,Fayetteville
30215,GA,Fayette County,Georgia,GA,13113,39233,0.90353857,2,Fayetteville
30216,GA,Butts County,Georgia,GA,13035,3022,1,1,Flovilla
30217,GA,Coweta County,Georgia,GA,13077,9702,0.00063065,3,Franklin
30217,GA,Heard County,Georgia,GA,13149,9702,0.99033004,3,Franklin
30217,GA,Troup County,Georgia,GA,13285,9702,0.00903931,3,Franklin
30218,GA,Meriwether County,Georgia,GA,13199,1721,1,1,Gay
30220,GA,Coweta County,Georgia,GA,13077,5198,0.755198117,3,Grantville
30220,GA,Meriwether County,Georgia,GA,13199,5198,0.244409572,3,Grantville
30220,GA,Troup County,Georgia,GA,13285,5198,0.000392311,3,Grantville
30222,GA,Meriwether County,Georgia,GA,13199,4219,1,1,Greenville
30223,GA,Butts County,Georgia,GA,13035,37136,0.000216837,3,Griffin
30223,GA,Henry County,Georgia,GA,13151,37136,5.42094E-05,3,Griffin
30223,GA,Spalding County,Georgia,GA,13255,37136,0.999728953,3,Griffin
30224,GA,Butts County,Georgia,GA,13035,29472,0.000512258,4,Griffin
30224,GA,Lamar County,Georgia,GA,13171,29472,0.027515551,4,Griffin
30224,GA,Pike County,Georgia,GA,13231,29472,0.077204537,4,Griffin
30224,GA,Spalding County,Georgia,GA,13255,29472,0.894767655,4,Griffin
30228,GA,Clayton County,Georgia,GA,13063,51485,0.439352533,3,Hampton
30228,GA,Henry County,Georgia,GA,13151,51485,0.526676477,3,Hampton
30228,GA,Spalding County,Georgia,GA,13255,51485,0.03397099,3,Hampton
30229,GA,Coweta County,Georgia,GA,13077,42,0,1,Haralson
30230,GA,Coweta County,Georgia,GA,13077,9022,0.016647532,4,Hogansville
30230,GA,Heard County,Georgia,GA,13149,9022,0.099502488,4,Hogansville
30230,GA,Meriwether County,Georgia,GA,13199,9022,0.092039801,4,Hogansville
30230,GA,Troup County,Georgia,GA,13285,9022,0.79181018,4,Hogansville
30233,GA,Butts County,Georgia,GA,13035,25404,0.801323335,5,Jackson
30233,GA,Henry County,Georgia,GA,13151,25404,0.074636083,5,Jackson
30233,GA,Lamar County,Georgia,GA,13171,25404,0.026378474,5,Jackson
30233,GA,Monroe County,Georgia,GA,13207,25404,0.094574327,5,Jackson
30233,GA,Newton County,Georgia,GA,13217,25404,0.003087781,5,Jackson
30234,GA,Butts County,Georgia,GA,13035,1920,0.887515451,2,Jenkinsburg
30234,GA,Henry County,Georgia,GA,13151,1920,0.112484549,2,Jenkinsburg
30236,GA,Clayton County,Georgia,GA,13063,51784,0.947203623,2,Jonesboro
30236,GA,Henry County,Georgia,GA,13151,51784,0.052796377,2,Jonesboro
30237,GA,Clayton County,Georgia,GA,13063,,1,1,Jonesboro
30238,GA,Clayton County,Georgia,GA,13063,43050,0.979950511,2,Jonesboro
30238,GA,Fayette County,Georgia,GA,13113,43050,0.020049489,2,Jonesboro
30240,GA,Heard County,Georgia,GA,13149,31670,0.00042526,2,Lagrange
30240,GA,Troup County,Georgia,GA,13285,31670,0.99957474,2,Lagrange
30241,GA,Meriwether County,Georgia,GA,13199,24890,0.000174085,2,Lagrange
30241,GA,Troup County,Georgia,GA,13285,24890,0.999825915,2,Lagrange
30248,GA,Butts County,Georgia,GA,13035,33837,0.008073497,3,Locust Grove
30248,GA,Henry County,Georgia,GA,13151,33837,0.961163697,3,Locust Grove
30248,GA,Spalding County,Georgia,GA,13255,33837,0.030762806,3,Locust Grove
30250,GA,Clayton County,Georgia,GA,13063,606,1,1,Lovejoy
30251,GA,Meriwether County,Georgia,GA,13199,2262,1,1,Luthersville
30252,GA,Henry County,Georgia,GA,13151,48902,0.990367372,2,Mcdonough
30252,GA,Rockdale County,Georgia,GA,13247,48902,0.009632628,2,Mcdonough
30253,GA,Henry County,Georgia,GA,13151,64108,1,1,Mcdonough
30256,GA,Lamar County,Georgia,GA,13171,3007,0.041237113,3,Meansville
30256,GA,Pike County,Georgia,GA,13231,3007,0.717684377,3,Meansville
30256,GA,Upson County,Georgia,GA,13293,3007,0.241078509,3,Meansville
30257,GA,Lamar County,Georgia,GA,13171,3800,0.940819423,2,Milner
30257,GA,Pike County,Georgia,GA,13231,3800,0.059180577,2,Milner
30258,GA,Pike County,Georgia,GA,13231,2451,0.715962441,2,Molena
30258,GA,Upson County,Georgia,GA,13293,2451,0.284037559,2,Molena
30259,GA,Coweta County,Georgia,GA,13077,3988,1,2,Moreland
30259,GA,Meriwether County,Georgia,GA,13199,3988,0,2,Moreland
30260,GA,Clayton County,Georgia,GA,13063,27784,1,1,Morrow
30261,GA,Troup County,Georgia,GA,13285,,1,1,Lagrange
30263,GA,Coweta County,Georgia,GA,13077,60906,0.998814376,2,Newnan
30263,GA,Heard County,Georgia,GA,13149,60906,0.001185624,2,Newnan
30264,GA,Coweta County,Georgia,GA,13077,,1,1,Newnan
30265,GA,Coweta County,Georgia,GA,13077,38247,1,1,Newnan
30266,GA,Spalding County,Georgia,GA,13255,,1,1,Orchard Hill
30268,GA,Coweta County,Georgia,GA,13077,10714,0.228337724,2,Palmetto
30268,GA,Fulton County,Georgia,GA,13121,10714,0.771662276,2,Palmetto
30269,GA,Fayette County,Georgia,GA,13113,39990,1,1,Peachtree City
30271,GA,Coweta County,Georgia,GA,13077,,1,1,Newnan
30272,GA,Fulton County,Georgia,GA,13121,0,1,1,Red Oak
30273,GA,Clayton County,Georgia,GA,13063,19111,0.955149051,2,Rex
30273,GA,Henry County,Georgia,GA,13151,19111,0.044850949,2,Rex
30274,GA,Clayton County,Georgia,GA,13063,33929,1,1,Riverdale
30275,GA,Coweta County,Georgia,GA,13077,233,0,1,Sargent
30276,GA,Coweta County,Georgia,GA,13077,19316,0.93877142,3,Senoia
30276,GA,Fayette County,Georgia,GA,13113,19316,0.037378495,3,Senoia
30276,GA,Meriwether County,Georgia,GA,13199,19316,0.023850085,3,Senoia
30277,GA,Coweta County,Georgia,GA,13077,22558,1,1,Sharpsburg
30281,GA,Clayton County,Georgia,GA,13063,70838,0.101244971,3,Stockbridge
30281,GA,Henry County,Georgia,GA,13151,70838,0.861881078,3,Stockbridge
30281,GA,Rockdale County,Georgia,GA,13247,70838,0.036873951,3,Stockbridge
30284,GA,Spalding County,Georgia,GA,13255,6,1,1,Sunny Side
30285,GA,Lamar County,Georgia,GA,13171,803,0.074303406,3,The Rock
30285,GA,Pike County,Georgia,GA,13231,803,0.287925697,3,The Rock
30285,GA,Upson County,Georgia,GA,13293,803,0.637770898,3,The Rock
30286,GA,Upson County,Georgia,GA,13293,24616,1,1,Thomaston
30287,GA,Clayton County,Georgia,GA,13063,,1,1,Morrow
30288,GA,Clayton County,Georgia,GA,13063,7352,0.366082152,2,Conley
30288,GA,DeKalb County,Georgia,GA,13089,7352,0.633917848,2,Conley
30289,GA,Coweta County,Georgia,GA,13077,13,0,1,Turin
30290,GA,Fayette County,Georgia,GA,13113,9083,1,1,Tyrone
30291,GA,Fulton County,Georgia,GA,13121,25013,1,1,Union City
30292,GA,Pike County,Georgia,GA,13231,6092,0.772140498,2,Williamson
30292,GA,Spalding County,Georgia,GA,13255,6092,0.227859502,2,Williamson
30293,GA,Meriwether County,Georgia,GA,13199,2178,1,1,Woodbury
30294,GA,Clayton County,Georgia,GA,13063,43076,0.379928315,4,Ellenwood
30294,GA,DeKalb County,Georgia,GA,13089,43076,0.403514857,4,Ellenwood
30294,GA,Henry County,Georgia,GA,13151,43076,0.21360851,4,Ellenwood
30294,GA,Rockdale County,Georgia,GA,13247,43076,0.002948318,4,Ellenwood
30295,GA,Lamar County,Georgia,GA,13171,5424,0.022994379,2,Zebulon
30295,GA,Pike County,Georgia,GA,13231,5424,0.977005621,2,Zebulon
30296,GA,Clayton County,Georgia,GA,13063,27774,0.846864792,2,Riverdale
30296,GA,Fulton County,Georgia,GA,13121,27774,0.153135208,2,Riverdale
30297,GA,Clayton County,Georgia,GA,13063,28892,1,1,Forest Park
30298,GA,Clayton County,Georgia,GA,13063,,1,1,Forest Park
30301,GA,Fulton County,Georgia,GA,13121,,1,1,Atlanta
30302,GA,Fulton County,Georgia,GA,13121,,1,1,Atlanta
30303,GA,Fulton County,Georgia,GA,13121,6474,1,1,Atlanta
30304,GA,Fulton County,Georgia,GA,13121,,0,1,Atlanta
30305,GA,Fulton County,Georgia,GA,13121,27420,1,1,Atlanta
30306,GA,DeKalb County,Georgia,GA,13089,24274,0.332354049,2,Atlanta
30306,GA,Fulton County,Georgia,GA,13121,24274,0.667645951,2,Atlanta
30307,GA,DeKalb County,Georgia,GA,13089,21680,0.642625821,2,Atlanta
30307,GA,Fulton County,Georgia,GA,13121,21680,0.357374179,2,Atlanta
30308,GA,Fulton County,Georgia,GA,13121,23329,1,1,Atlanta
30309,GA,Fulton County,Georgia,GA,13121,30413,1,1,Atlanta
30310,GA,Fulton County,Georgia,GA,13121,25334,1,1,Atlanta
30311,GA,Fulton County,Georgia,GA,13121,34036,1,1,Atlanta
30312,GA,Fulton County,Georgia,GA,13121,27147,1,1,Atlanta
30313,GA,Fulton County,Georgia,GA,13121,10845,1,1,Atlanta
30314,GA,Fulton County,Georgia,GA,13121,23594,1,1,Atlanta
30315,GA,DeKalb County,Georgia,GA,13089,35221,0,2,Atlanta
30315,GA,Fulton County,Georgia,GA,13121,35221,1,2,Atlanta
30316,GA,DeKalb County,Georgia,GA,13089,35040,0.652663792,2,Atlanta
30316,GA,Fulton County,Georgia,GA,13121,35040,0.347336208,2,Atlanta
30317,GA,DeKalb County,Georgia,GA,13089,14798,0.994080651,2,Atlanta
30317,GA,Fulton County,Georgia,GA,13121,14798,0.005919349,2,Atlanta
30318,GA,Fulton County,Georgia,GA,13121,58651,1,1,Atlanta
30319,GA,DeKalb County,Georgia,GA,13089,45382,0.862387644,2,Atlanta
30319,GA,Fulton County,Georgia,GA,13121,45382,0.137612356,2,Atlanta
30320,GA,Clayton County,Georgia,GA,13063,,1,1,Atlanta
30321,GA,Fulton County,Georgia,GA,13121,,1,1,Atlanta
30322,GA,DeKalb County,Georgia,GA,13089,2422,0,1,Atlanta
30324,GA,DeKalb County,Georgia,GA,13089,28602,0.137128807,2,Atlanta
30324,GA,Fulton County,Georgia,GA,13121,28602,0.862871193,2,Atlanta
30325,GA,Fulton County,Georgia,GA,13121,,1,1,Atlanta
30326,GA,DeKalb County,Georgia,GA,13089,8497,0,2,Atlanta
30326,GA,Fulton County,Georgia,GA,13121,8497,1,2,Atlanta
30327,GA,Fulton County,Georgia,GA,13121,23307,1,1,Atlanta
30328,GA,DeKalb County,Georgia,GA,13089,38821,0.000556174,2,Atlanta
30328,GA,Fulton County,Georgia,GA,13121,38821,0.999443826,2,Atlanta
30329,GA,DeKalb County,Georgia,GA,13089,27022,1,1,Atlanta
30331,GA,Fulton County,Georgia,GA,13121,63418,1,1,Atlanta
30332,GA,Fulton County,Georgia,GA,13121,2725,1,1,Atlanta
30333,GA,DeKalb County,Georgia,GA,13089,,1,1,Atlanta
30334,GA,Fulton County,Georgia,GA,13121,0,1,1,Atlanta
30336,GA,Fulton County,Georgia,GA,13121,536,1,1,Atlanta
30337,GA,Clayton County,Georgia,GA,13063,11171,0.00012663,2,Atlanta
30337,GA,Fulton County,Georgia,GA,13121,11171,0.99987337,2,Atlanta
30338,GA,DeKalb County,Georgia,GA,13089,39042,0.966700624,2,Atlanta
30338,GA,Fulton County,Georgia,GA,13121,39042,0.033299376,2,Atlanta
30339,GA,Cobb County,Georgia,GA,13067,34872,0.979330422,2,Atlanta
30339,GA,Fulton County,Georgia,GA,13121,34872,0.020669578,2,Atlanta
30340,GA,DeKalb County,Georgia,GA,13089,30646,0.865861312,2,Atlanta
30340,GA,Gwinnett County,Georgia,GA,13135,30646,0.134138688,2,Atlanta
30341,GA,DeKalb County,Georgia,GA,13089,34812,1,1,Atlanta
30342,GA,Fulton County,Georgia,GA,13121,33774,1,1,Atlanta
30343,GA,Fulton County,Georgia,GA,13121,,1,1,Atlanta
30344,GA,Fulton County,Georgia,GA,13121,35486,1,1,Atlanta
30345,GA,DeKalb County,Georgia,GA,13089,24576,1,1,Atlanta
30346,GA,DeKalb County,Georgia,GA,13089,4935,1,2,Atlanta
30346,GA,Fulton County,Georgia,GA,13121,4935,0,2,Atlanta
30349,GA,Clayton County,Georgia,GA,13063,78597,0.278665581,2,Atlanta
30349,GA,Fulton County,Georgia,GA,13121,78597,0.721334419,2,Atlanta
30350,GA,DeKalb County,Georgia,GA,13089,35809,0.006536965,3,Atlanta
30350,GA,Fulton County,Georgia,GA,13121,35809,0.993359274,3,Atlanta
30350,GA,Gwinnett County,Georgia,GA,13135,35809,0.000103761,3,Atlanta
30354,GA,Clayton County,Georgia,GA,13063,15487,0.001986755,2,Atlanta
30354,GA,Fulton County,Georgia,GA,13121,15487,0.998013245,2,Atlanta
30355,GA,Fulton County,Georgia,GA,13121,,1,1,Atlanta
30356,GA,DeKalb County,Georgia,GA,13089,,1,1,Atlanta
30357,GA,Fulton County,Georgia,GA,13121,,1,1,Atlanta
30358,GA,Fulton County,Georgia,GA,13121,,1,1,Atlanta
30359,GA,DeKalb County,Georgia,GA,13089,,1,1,Atlanta
30360,GA,DeKalb County,Georgia,GA,13089,16428,0.85791757,2,Atlanta
30360,GA,Gwinnett County,Georgia,GA,13135,16428,0.14208243,2,Atlanta
30361,GA,Fulton County,Georgia,GA,13121,,0,1,Atlanta
30362,GA,DeKalb County,Georgia,GA,13089,,1,1,Atlanta
30363,GA,Fulton County,Georgia,GA,13121,3762,1,1,Atlanta
30364,GA,Fulton County,Georgia,GA,13121,,1,1,Atlanta
30366,GA,DeKalb County,Georgia,GA,13089,,1,1,Atlanta
30368,GA,Fulton County,Georgia,GA,13121,,0,1,Atlanta
30369,GA,Fulton County,Georgia,GA,13121,,0,1,Atlanta
30377,GA,Fulton County,Georgia,GA,13121,,1,1,Atlanta
30378,GA,Fulton County,Georgia,GA,13121,,0,1,Atlanta
30380,GA,Fulton County,Georgia,GA,13121,,0,1,Atlanta
30385,GA,Fulton County,Georgia,GA,13121,,0,1,Atlanta
30388,GA,Fulton County,Georgia,GA,13121,,0,1,Atlanta
30396,GA,Fulton County,Georgia,GA,13121,,0,1,Atlanta
30398,GA,Fulton County,Georgia,GA,13121,,0,1,Atlanta
30401,GA,Emanuel County,Georgia,GA,13107,14232,1,1,Swainsboro
30410,GA,Montgomery County,Georgia,GA,13209,1699,1,1,Ailey
30411,GA,Laurens County,Georgia,GA,13175,4905,0.125523013,2,Alamo
30411,GA,Wheeler County,Georgia,GA,13309,4905,0.874476987,2,Alamo
30412,GA,Montgomery County,Georgia,GA,13209,81,0,1,Alston
30413,GA,Jefferson County,Georgia,GA,13163,1379,0.635746606,3,Bartow
30413,GA,Johnson County,Georgia,GA,13167,1379,0.066742081,3,Bartow
30413,GA,Washington County,Georgia,GA,13303,1379,0.297511312,3,Bartow
30414,GA,Evans County,Georgia,GA,13109,57,0,1,Bellville
30415,GA,Bulloch County,Georgia,GA,13031,5865,1,1,Brooklet
30417,GA,Bulloch County,Georgia,GA,13031,11167,0.000185667,3,Claxton
30417,GA,Evans County,Georgia,GA,13109,11167,0.943186038,3,Claxton
30417,GA,Tattnall County,Georgia,GA,13267,11167,0.056628296,3,Claxton
30420,GA,Candler County,Georgia,GA,13043,1521,0.398667935,3,Cobbtown
30420,GA,Evans County,Georgia,GA,13109,1521,0.003805899,3,Cobbtown
30420,GA,Tattnall County,Georgia,GA,13267,1521,0.597526166,3,Cobbtown
30421,GA,Evans County,Georgia,GA,13109,3259,0.001089325,2,Collins
30421,GA,Tattnall County,Georgia,GA,13267,3259,0.998910675,2,Collins
30423,GA,Evans County,Georgia,GA,13109,64,0,1,Daisy
30424,GA,Screven County,Georgia,GA,13251,,0,1,Dover
30425,GA,Bulloch County,Georgia,GA,13031,1428,0.151933702,3,Garfield
30425,GA,Emanuel County,Georgia,GA,13107,1428,0.493093923,3,Garfield
30425,GA,Jenkins County,Georgia,GA,13165,1428,0.354972376,3,Garfield
30426,GA,Burke County,Georgia,GA,13033,739,0.920508744,2,Girard
30426,GA,Screven County,Georgia,GA,13251,739,0.079491256,2,Girard
30427,GA,Evans County,Georgia,GA,13109,11892,0.000735429,3,Glennville
30427,GA,Long County,Georgia,GA,13183,11892,0.16988417,3,Glennville
30427,GA,Tattnall County,Georgia,GA,13267,11892,0.829380401,3,Glennville
30428,GA,Laurens County,Georgia,GA,13175,2941,0.175276753,2,Glenwood
30428,GA,Wheeler County,Georgia,GA,13309,2941,0.824723247,2,Glenwood
30429,GA,Evans County,Georgia,GA,13109,135,0,1,Hagan
30434,GA,Burke County,Georgia,GA,13033,4893,0.062216008,2,Louisville
30434,GA,Jefferson County,Georgia,GA,13163,4893,0.937783992,2,Louisville
30436,GA,Emanuel County,Georgia,GA,13107,11547,0.070414695,4,Lyons
30436,GA,Tattnall County,Georgia,GA,13267,11547,0.004313944,4,Lyons
30436,GA,Toombs County,Georgia,GA,13279,11547,0.924436404,4,Lyons
30436,GA,Treutlen County,Georgia,GA,13283,11547,0.000834957,4,Lyons
30438,GA,Tattnall County,Georgia,GA,13267,,0,1,Manassas
30439,GA,Bulloch County,Georgia,GA,13031,10583,0.003338202,3,Metter
30439,GA,Candler County,Georgia,GA,13043,10583,0.992071771,3,Metter
30439,GA,Emanuel County,Georgia,GA,13107,10583,0.004590027,3,Metter
30441,GA,Burke County,Georgia,GA,13033,1942,0.42584562,3,Midville
30441,GA,Emanuel County,Georgia,GA,13107,1942,0.560277537,3,Midville
30441,GA,Jenkins County,Georgia,GA,13165,1942,0.013876843,3,Midville
30442,GA,Burke County,Georgia,GA,13033,8484,0.026061559,4,Millen
30442,GA,Emanuel County,Georgia,GA,13107,8484,0.000224669,4,Millen
30442,GA,Jenkins County,Georgia,GA,13165,8484,0.970119074,4,Millen
30442,GA,Screven County,Georgia,GA,13251,8484,0.003594698,4,Millen
30445,GA,Montgomery County,Georgia,GA,13209,3360,1,1,Mount Vernon
30446,GA,Effingham County,Georgia,GA,13103,1981,0.196517413,2,Newington
30446,GA,Screven County,Georgia,GA,13251,1981,0.803482587,2,Newington
30448,GA,Emanuel County,Georgia,GA,13107,18,0,1,Nunez
30449,GA,Screven County,Georgia,GA,13251,26,0,1,Oliver
30450,GA,Bulloch County,Georgia,GA,13031,2337,0.993288591,2,Portal
30450,GA,Emanuel County,Georgia,GA,13107,2337,0.006711409,2,Portal
30451,GA,Candler County,Georgia,GA,13043,41,0,1,Pulaski
30452,GA,Bulloch County,Georgia,GA,13031,1466,0.936102236,3,Register
30452,GA,Candler County,Georgia,GA,13043,1466,0.041533546,3,Register
30452,GA,Evans County,Georgia,GA,13109,1466,0.022364217,3,Register
30453,GA,Evans County,Georgia,GA,13109,9070,0.000762777,3,Reidsville
30453,GA,Tattnall County,Georgia,GA,13267,9070,0.991990847,3,Reidsville
30453,GA,Toombs County,Georgia,GA,13279,9070,0.007246377,3,Reidsville
30454,GA,Laurens County,Georgia,GA,13175,458,1,1,Rockledge
30455,GA,Jenkins County,Georgia,GA,13165,772,0.032994924,2,Rocky Ford
30455,GA,Screven County,Georgia,GA,13251,772,0.967005076,2,Rocky Ford
30456,GA,Burke County,Georgia,GA,13033,1851,0.999016716,2,Sardis
30456,GA,Jenkins County,Georgia,GA,13165,1851,0.000983284,2,Sardis
30457,GA,Emanuel County,Georgia,GA,13107,5440,0.004837149,3,Soperton
30457,GA,Montgomery County,Georgia,GA,13209,5440,0.013544018,3,Soperton
30457,GA,Treutlen County,Georgia,GA,13283,5440,0.981618833,3,Soperton
30458,GA,Bulloch County,Georgia,GA,13031,48191,1,1,Statesboro
